,picked,start_pick,Normal,Fire,Water,Grass,Electric,Ice,Fighting,Poison,Ground,Flying,Psychic,Bug,Rock,Ghost,Dragon,Dark,Steel,Fairy,max_speed,mean_speed,min_speed,ChienPao_Dragonite,Tornadus_Urshifu,FlutterMane_ChiYu,Indeedee_Armarouge,0,my_party
10,0,0,0,0,2,1,1,0,1,0,1,3,0,0,0,1,0,1,0,1,111,78.16666666666667,60,0,0,0,0,1,"['Thundurus', 'Chesnaught', 'Basculegion', 'Pelipper', 'Landorus-Therian', 'Grimmsnarl']"
11,0,0,0,1,1,1,1,0,2,1,0,0,0,0,0,1,1,2,1,1,119,93.16666666666667,50,0,0,0,0,0,"['Ogerpon-Hearthflame', 'Urshifu', 'Roaring Moon', 'Gholdengo', 'Iron Hands', 'Fezandipiti']"
12,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,2,0,1,100,70.5,30,0,0,0,0,1,"['Gothitelle', 'Chi-Yu', 'Baxcalibur', 'Amoonguss', 'Gyarados', 'Grimmsnarl']"
13,0,0,0,1,1,1,1,0,2,1,0,0,0,0,0,1,1,2,1,1,119,93.16666666666667,50,0,0,0,0,0,"['Ogerpon-Hearthflame', 'Urshifu', 'Roaring Moon', 'Gholdengo', 'Iron Hands', 'Fezandipiti']"
14,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,2,0,1,100,70.5,30,0,0,0,0,1,"['Gothitelle', 'Chi-Yu', 'Baxcalibur', 'Amoonguss', 'Gyarados', 'Grimmsnarl']"
15,1,0,2,0,2,1,0,0,1,1,0,0,1,0,0,0,0,3,1,0,111,67.16666666666667,30,0,0,0,0,1,"['Urshifu', 'Farigiraf', 'Kingambit', 'Amoonguss', 'Crawdaunt', 'Maushold-Four']"
16,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,115,62.666666666666664,30,0,0,0,0,0,"['Naclstack', 'Amoonguss', 'Landorus', 'Scizor', 'Slowbro', 'Sneasel']"
17,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,115,62.666666666666664,30,0,0,0,0,0,"['Naclstack', 'Amoonguss', 'Landorus', 'Scizor', 'Slowbro', 'Sneasel']"
18,1,0,0,2,0,1,0,1,2,0,1,1,1,1,0,0,0,0,0,1,110,98.33333333333333,80,0,0,0,0,1,"['Gallade', 'Tauros-Paldea-Blaze', 'Landorus-Therian', 'Ninetales-Alola', 'Ogerpon', 'Volcarona']"
19,0,0,0,2,0,1,0,1,2,0,1,1,1,1,0,0,0,0,0,1,110,98.33333333333333,80,0,0,0,0,1,"['Gallade', 'Tauros-Paldea-Blaze', 'Landorus-Therian', 'Ninetales-Alola', 'Ogerpon', 'Volcarona']"
20,1,0,0,2,0,1,0,1,2,0,1,1,1,1,0,0,0,0,0,1,110,98.33333333333333,80,0,0,0,0,1,"['Gallade', 'Tauros-Paldea-Blaze', 'Landorus-Therian', 'Ninetales-Alola', 'Ogerpon', 'Volcarona']"
21,1,0,0,1,1,1,1,2,1,1,0,0,1,0,0,0,1,0,0,1,110,90.5,50,0,0,0,0,1,"['Ninetales-Alola', 'Baxcalibur', 'Ogerpon-Hearthflame', 'Milotic', 'Iron Hands', 'Munkidori']"
22,1,0,2,4,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,0,110,71.66666666666667,20,0,0,0,1,0,"['Ogerpon-Hearthflame', 'Torkoal', 'Arcanine-Hisui', 'Indeedee-F', 'Ursaluna', 'Armarouge']"
23,1,0,2,4,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,0,110,71.66666666666667,20,0,0,0,1,0,"['Ogerpon-Hearthflame', 'Torkoal', 'Arcanine-Hisui', 'Indeedee-F', 'Ursaluna', 'Armarouge']"
24,1,0,2,4,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,0,110,71.66666666666667,20,0,0,0,1,0,"['Ogerpon-Hearthflame', 'Torkoal', 'Arcanine-Hisui', 'Indeedee-F', 'Ursaluna', 'Armarouge']"
25,0,0,0,1,2,2,0,0,2,0,0,1,0,0,0,0,1,2,1,0,111,87.16666666666667,60,0,1,0,0,1,"['Decidueye-Hisui', 'Ogerpon-Wellspring', 'Incineroar', 'Tornadus', 'Urshifu', 'Archaludon']"
26,0,0,0,0,0,1,0,0,1,2,1,2,1,0,1,0,1,0,1,0,124,88.5,30,0,0,0,0,1,"['Amoonguss', 'Okidogi', 'Tornadus', 'Iron Boulder', 'Landorus', 'Archaludon']"
27,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,111,77.33333333333333,35,0,0,0,0,0,"['Garganacl', 'Venusaur', 'Typhlosion', 'Feraligatr', 'Maushold-Four', 'Grimmsnarl']"
28,0,0,0,1,2,1,0,0,1,0,0,1,1,0,0,0,2,2,1,0,111,95.5,60,0,1,0,0,1,"['Latias', 'Urshifu', 'Archaludon', 'Ogerpon-Wellspring', 'Tornadus', 'Incineroar']"
29,0,0,0,0,2,1,1,0,1,0,0,2,1,0,0,0,2,1,1,0,111,92.16666666666667,65,0,0,0,0,1,"['Latias', 'Urshifu', 'Archaludon', 'Rillaboom', 'Pelipper', 'Thundurus']"
30,1,0,1,2,1,1,0,1,0,0,0,0,2,0,0,0,1,1,1,0,136,71.66666666666667,20,0,0,0,0,0,"['Hydrapple', 'Iron Bundle', 'Farigiraf', 'Chi-Yu', 'Torkoal', 'Metagross']"
31,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,3,0,1,135,88.66666666666667,30,0,0,0,0,0,"['Raging Bolt', 'Urshifu', 'Flutter Mane', 'Amoonguss', 'Chien-Pao', 'Incineroar']"
32,1,0,0,1,1,2,1,0,1,0,0,1,0,0,0,1,2,2,0,0,111,76.16666666666667,44,0,1,0,0,1,"['Hydrapple', 'Raging Bolt', 'Incineroar', 'Sinistcha-Masterpiece', 'Urshifu', 'Tornadus']"
33,1,0,0,1,2,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,135,92.66666666666667,60,0,0,0,0,0,"['Primarina', 'Ceruledge', 'Raging Bolt', 'Landorus-Therian', 'Chien-Pao', 'Ogerpon-Wellspring']"
34,1,0,0,1,2,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,135,92.66666666666667,60,0,0,0,0,0,"['Primarina', 'Ceruledge', 'Raging Bolt', 'Landorus-Therian', 'Chien-Pao', 'Ogerpon-Wellspring']"
35,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,2,1,0,135,89.0,60,1,0,0,0,0,"['Dragonite', 'Chien-Pao', 'Farigiraf', 'Heatran', 'Rillaboom', 'Urshifu']"
36,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,2,1,0,135,89.0,60,1,0,0,0,0,"['Dragonite', 'Chien-Pao', 'Farigiraf', 'Heatran', 'Rillaboom', 'Urshifu']"
37,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,2,1,0,135,89.0,60,1,0,0,0,0,"['Dragonite', 'Chien-Pao', 'Farigiraf', 'Heatran', 'Rillaboom', 'Urshifu']"
38,1,0,1,1,2,1,0,0,1,0,0,2,0,0,0,0,2,1,0,0,110,82.0,60,0,0,0,0,0,"['Dragonite', 'Urshifu', 'Ogerpon-Hearthflame', 'Porygon2', 'Pelipper', 'Regidrago']"
39,1,1,1,1,2,1,0,0,1,0,0,2,0,0,0,0,2,1,0,0,110,82.0,60,0,0,0,0,0,"['Dragonite', 'Urshifu', 'Ogerpon-Hearthflame', 'Porygon2', 'Pelipper', 'Regidrago']"
40,1,0,1,1,1,0,2,0,1,0,1,1,1,1,0,0,1,1,0,0,91,63.0,42,0,0,0,0,0,"['Raging Bolt', 'Incineroar', 'Landorus-Therian', 'Farigiraf', 'Araquanid', 'Iron Hands']"
41,1,1,1,1,1,0,2,0,1,0,1,1,1,1,0,0,1,1,0,0,91,63.0,42,0,0,0,0,0,"['Raging Bolt', 'Incineroar', 'Landorus-Therian', 'Farigiraf', 'Araquanid', 'Iron Hands']"
42,1,0,1,1,1,0,2,0,1,0,1,1,1,1,0,0,1,1,0,0,91,63.0,42,0,0,0,0,0,"['Raging Bolt', 'Incineroar', 'Landorus-Therian', 'Farigiraf', 'Araquanid', 'Iron Hands']"
43,1,1,3,0,2,0,0,0,0,1,1,0,2,0,0,0,0,0,0,2,85,51.166666666666664,29,0,0,0,0,0,"['Primarina', 'Indeedee-F', 'Hatterene', 'Toxapex', 'Ursaluna', 'Ditto']"
44,0,0,3,0,2,0,0,0,0,1,1,0,2,0,0,0,0,0,0,2,85,51.166666666666664,29,0,0,0,0,0,"['Primarina', 'Indeedee-F', 'Hatterene', 'Toxapex', 'Ursaluna', 'Ditto']"
45,1,1,3,0,2,0,0,0,0,1,1,0,2,0,0,0,0,0,0,2,85,51.166666666666664,29,0,0,0,0,0,"['Primarina', 'Indeedee-F', 'Hatterene', 'Toxapex', 'Ursaluna', 'Ditto']"
46,1,1,3,0,2,0,0,0,0,1,1,0,2,0,0,0,0,0,0,2,85,51.166666666666664,29,0,0,0,0,0,"['Primarina', 'Indeedee-F', 'Hatterene', 'Toxapex', 'Ursaluna', 'Ditto']"
47,0,0,1,2,1,1,0,0,2,1,0,0,2,0,1,0,0,1,0,1,120,97.16666666666667,75,0,0,0,1,0,"['Indeedee-F', 'Sneasler', 'Armarouge', 'Urshifu', 'Whimsicott', 'Arcanine-Hisui']"
48,1,0,0,2,1,3,0,0,0,1,0,1,0,0,0,1,0,0,0,2,135,93.5,20,0,0,0,0,0,"['Charizard', 'Torkoal', 'Ogerpon-Wellspring', 'Venusaur', 'Flutter Mane', 'Whimsicott']"
49,1,0,0,2,1,3,0,0,0,1,0,1,0,0,0,1,0,0,0,2,135,93.5,20,0,0,0,0,0,"['Charizard', 'Torkoal', 'Ogerpon-Wellspring', 'Venusaur', 'Flutter Mane', 'Whimsicott']"
50,1,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,2,110,90.33333333333333,45,0,0,0,0,0,"['Cetitan', 'Ogerpon-Wellspring', 'Ninetales-Alola', 'Comfey', 'Mienshao', 'Bellibolt']"
51,0,0,1,2,0,2,0,0,0,0,1,0,1,0,0,1,1,1,0,0,91,57.666666666666664,20,0,0,0,0,0,"['Farigiraf', 'Torkoal', 'Bayleef', 'Ting-Lu', 'Sinistcha-Masterpiece', 'Gouging Fire']"
