,picked,start_pick,Normal,Fire,Water,Grass,Electric,Ice,Fighting,Poison,Ground,Flying,Psychic,Bug,Rock,Ghost,Dragon,Dark,Steel,Fairy,max_speed,mean_speed,min_speed,ChienPao_Dragonite,Tornadus_Urshifu,FlutterMane_ChiYu,Indeedee_Armarouge,0,my_party
16,1,0,0,1,1,2,0,0,1,0,1,1,0,0,0,2,0,2,0,1,101,71.83333333333333,50,0,0,0,0,0,"['Azumarill', 'Decidueye-Hisui', 'Chi-Yu', 'Landorus', 'Sableye', 'Sinistcha-Masterpiece']"
17,1,1,0,2,1,2,0,0,0,0,0,1,0,0,1,1,0,1,0,1,135,105.16666666666667,85,0,0,1,0,1,"['Tornadus', 'Flutter Mane', 'Chi-Yu', 'Arcanine-Hisui', 'Rillaboom', 'Ogerpon-Wellspring']"
18,1,1,0,1,1,0,1,1,0,0,1,2,0,1,0,0,0,1,1,1,126,91.16666666666667,65,0,0,0,0,0,"['Scizor', 'Talonflame', 'Gyarados', 'Ninetales-Alola', 'Umbreon', 'Sandy Shocks']"
19,1,0,2,2,0,0,0,0,0,0,1,0,3,0,0,0,1,1,1,0,119,63.666666666666664,20,0,0,0,1,0,"['Ursaluna', 'Roaring Moon', 'Armarouge', 'Torkoal', 'Indeedee-F', 'Bronzong']"
20,1,0,2,2,0,0,0,0,0,0,1,0,3,0,0,0,1,1,1,0,119,63.666666666666664,20,0,0,0,1,0,"['Ursaluna', 'Roaring Moon', 'Armarouge', 'Torkoal', 'Indeedee-F', 'Bronzong']"
21,1,0,2,2,0,0,0,0,0,0,1,0,3,0,0,0,1,1,1,0,119,63.666666666666664,20,0,0,0,1,0,"['Ursaluna', 'Roaring Moon', 'Armarouge', 'Torkoal', 'Indeedee-F', 'Bronzong']"
22,1,0,0,1,1,2,0,0,0,0,0,1,0,0,0,1,1,1,2,1,135,92.83333333333333,50,0,0,0,0,1,"['Salamence', 'Kingambit', 'Rillaboom', 'Heatran', 'Ogerpon-Wellspring', 'Flutter Mane']"
23,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,2,1,0,135,89.0,60,1,0,0,0,0,"['Dragonite', 'Chien-Pao', 'Rillaboom', 'Heatran', 'Urshifu', 'Farigiraf']"
24,1,0,2,2,0,0,0,0,0,0,1,0,3,0,0,0,1,1,1,0,119,63.666666666666664,20,0,0,0,1,0,"['Ursaluna', 'Roaring Moon', 'Armarouge', 'Torkoal', 'Indeedee-F', 'Bronzong']"
25,1,0,0,1,2,0,0,0,1,0,0,0,2,0,0,1,0,1,1,2,111,87.0,65,0,0,0,0,1,"['Gothitelle', 'Politoed', 'Urshifu', 'Scream Tail', 'Tinkaton', 'Ceruledge']"
26,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,2,135,86.83333333333333,30,0,0,0,0,0,"['Grimmsnarl', 'Palafin', 'Flutter Mane', 'Sandy Shocks', 'Arcanine', 'Amoonguss']"
27,1,0,2,1,2,2,1,1,1,0,0,0,1,0,0,0,0,1,0,0,136,81.16666666666667,39,0,0,0,0,0,"['Bellibolt', 'Arboliva', 'Farigiraf', 'Iron Bundle', 'Urshifu', 'Ogerpon-Hearthflame']"
28,1,1,1,1,0,2,0,0,1,0,0,1,1,0,1,1,0,0,0,1,135,85.0,20,0,0,0,0,1,"['Torkoal', 'Rillaboom', 'Ogerpon-Cornerstone', 'Flutter Mane', 'Zapdos-Galar', 'Farigiraf']"
29,0,0,2,1,0,0,0,0,0,0,2,2,2,0,0,0,1,0,0,0,111,82.33333333333333,52,0,0,0,1,1,"['Indeedee-F', 'Armarouge', 'Regidrago', 'Landorus-Therian', 'Ursaluna-Bloodmoon', 'Tornadus']"
30,1,0,1,0,2,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,136,94.5,40,0,0,0,0,1,"['Politoed', 'Kilowattrel', 'Iron Bundle', 'Maushold-Four', 'Rillaboom', 'Forretress']"
31,1,0,0,1,1,1,1,0,2,1,0,1,0,0,1,1,0,1,1,0,111,77.0,30,0,1,0,0,1,"['Arcanine-Hisui', 'Amoonguss', 'Tornadus', 'Urshifu', 'Iron Hands', 'Gholdengo']"
32,0,0,0,0,0,0,1,0,1,0,0,6,1,1,0,0,1,1,0,0,100,90.83333333333333,80,0,0,0,0,1,"['Vivillon-Fancy', 'Flamigo', 'Articuno-Galar', 'Dragonite', 'Murkrow', 'Zapdos']"
33,0,0,1,1,0,1,0,0,1,0,2,1,0,0,1,0,1,1,0,1,110,76.16666666666667,35,0,0,0,0,0,"['Jumpluff', 'Tauros-Paldea-Blaze', 'Ursaluna', 'Grimmsnarl', 'Garganacl', 'Garchomp']"
34,1,0,0,0,1,1,0,6,0,0,0,1,0,0,0,0,1,0,0,1,136,81.16666666666667,30,0,0,0,0,0,"['Iron Bundle', 'Articuno', 'Baxcalibur', 'Glastrier', 'Ninetales-Alola', 'Snover']"
35,0,0,0,0,1,1,0,6,0,0,0,1,0,0,0,0,1,0,0,1,136,81.16666666666667,30,0,0,0,0,0,"['Iron Bundle', 'Articuno', 'Baxcalibur', 'Glastrier', 'Ninetales-Alola', 'Snover']"
36,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,2,1,2,1,1,135,101.66666666666667,84,0,0,0,0,0,"['Roaring Moon', 'Urshifu', 'Arcanine-Hisui', 'Gholdengo', 'Flutter Mane', 'Rillaboom']"
37,1,1,0,1,0,2,0,1,1,0,0,1,0,0,0,2,1,1,0,1,135,106.0,70,0,0,0,0,1,"['Weavile', 'Ogerpon-Hearthflame', 'Kommo-o', 'Sinistcha-Masterpiece', 'Flutter Mane', 'Tornadus']"
38,1,1,0,1,0,2,0,1,1,0,0,1,0,0,0,2,1,1,0,1,135,106.0,70,0,0,0,0,1,"['Weavile', 'Ogerpon-Hearthflame', 'Kommo-o', 'Sinistcha-Masterpiece', 'Flutter Mane', 'Tornadus']"
39,1,1,0,1,0,2,0,1,1,0,0,1,0,0,0,2,1,1,0,1,135,106.0,70,0,0,0,0,1,"['Weavile', 'Ogerpon-Hearthflame', 'Kommo-o', 'Sinistcha-Masterpiece', 'Flutter Mane', 'Tornadus']"
40,1,0,3,0,0,0,0,1,1,2,1,1,1,0,0,0,1,1,0,0,135,86.16666666666667,52,1,0,0,0,0,"['Ursaluna-Bloodmoon', 'Oranguru', 'Chien-Pao', 'Grafaiai', 'Okidogi', 'Dragonite']"
41,1,0,3,0,0,0,0,1,1,2,1,1,1,0,0,0,1,1,0,0,135,86.16666666666667,52,1,0,0,0,0,"['Ursaluna-Bloodmoon', 'Oranguru', 'Chien-Pao', 'Grafaiai', 'Okidogi', 'Dragonite']"
42,1,0,3,0,0,0,0,1,1,2,1,1,1,0,0,0,1,1,0,0,135,86.16666666666667,52,1,0,0,0,0,"['Ursaluna-Bloodmoon', 'Oranguru', 'Chien-Pao', 'Grafaiai', 'Okidogi', 'Dragonite']"
43,1,0,1,0,0,0,0,0,1,1,1,2,2,0,0,1,0,0,1,1,110,97.66666666666667,80,0,0,0,0,0,"['Grafaiai', 'Gallade', 'Landorus', 'Espathra', 'Enamorus', 'Gholdengo']"
44,1,0,1,0,0,0,0,0,1,1,1,2,2,0,0,1,0,0,1,1,110,97.66666666666667,80,0,0,0,0,0,"['Grafaiai', 'Gallade', 'Landorus', 'Espathra', 'Enamorus', 'Gholdengo']"
45,1,0,1,0,0,0,0,0,1,1,1,2,2,0,0,1,0,0,1,1,110,97.66666666666667,80,0,0,0,0,0,"['Grafaiai', 'Gallade', 'Landorus', 'Espathra', 'Enamorus', 'Gholdengo']"
46,1,0,1,0,0,0,0,0,1,1,1,2,2,0,0,1,0,0,1,1,110,97.66666666666667,80,0,0,0,0,0,"['Grafaiai', 'Gallade', 'Landorus', 'Espathra', 'Enamorus', 'Gholdengo']"
47,1,0,1,0,0,0,0,0,1,1,1,2,2,0,0,1,0,0,1,1,110,97.66666666666667,80,0,0,0,0,0,"['Grafaiai', 'Gallade', 'Landorus', 'Espathra', 'Enamorus', 'Gholdengo']"
48,1,1,1,0,0,0,0,0,1,1,1,2,2,0,0,1,0,0,1,1,110,97.66666666666667,80,0,0,0,0,0,"['Grafaiai', 'Gallade', 'Landorus', 'Espathra', 'Enamorus', 'Gholdengo']"
49,1,1,1,0,0,0,0,0,1,1,1,2,2,0,0,1,0,0,1,1,110,97.66666666666667,80,0,0,0,0,0,"['Grafaiai', 'Gallade', 'Landorus', 'Espathra', 'Enamorus', 'Gholdengo']"
50,1,0,1,0,0,0,0,0,1,1,1,2,2,0,0,1,0,0,1,1,110,97.66666666666667,80,0,0,0,0,0,"['Grafaiai', 'Gallade', 'Landorus', 'Espathra', 'Enamorus', 'Gholdengo']"
51,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,2,0,1,135,84.66666666666667,30,0,1,0,0,1,"['Flutter Mane', 'Incineroar', 'Urshifu', 'Raging Bolt', 'Tornadus', 'Amoonguss']"
52,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,3,1,0,135,89.66666666666667,60,0,0,0,0,0,"['Raging Bolt', 'Urshifu', 'Metagross', 'Landorus', 'Chien-Pao', 'Incineroar']"
53,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,111,62.666666666666664,25,0,0,0,0,0,"['Cobalion', 'Maushold-Four', 'Amoonguss', 'Araquanid', 'Dusclops', 'Incineroar']"
54,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,111,77.33333333333333,35,0,0,0,0,0,"['Garganacl', 'Venusaur', 'Typhlosion', 'Feraligatr', 'Maushold-Four', 'Grimmsnarl']"
55,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,2,2,1,1,60,50.666666666666664,44,0,0,0,0,1,"['Dragalge', 'Hydrapple', 'Farigiraf', 'Kingambit', 'Enamorus-Therian', 'Incineroar']"
56,0,0,0,1,1,1,1,0,0,0,1,1,2,0,0,0,2,1,1,0,110,86.0,60,0,0,0,0,0,"['Metagross', 'Latias', 'Incineroar', 'Raging Bolt', 'Landorus-Therian', 'Ogerpon-Wellspring']"
57,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,91,82.83333333333333,60,0,0,0,0,1,"['Gouging Fire', 'Suicune', 'Rillaboom', 'Annihilape', 'Farigiraf', 'Glimmora']"
58,1,0,1,0,2,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,111,87.33333333333333,60,0,1,0,0,1,"['Tornadus', 'Farigiraf', 'Ogerpon-Wellspring', 'Urshifu', 'Glimmora', 'Sylveon']"
59,1,0,1,0,2,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,111,87.33333333333333,60,0,1,0,0,1,"['Tornadus', 'Farigiraf', 'Ogerpon-Wellspring', 'Urshifu', 'Glimmora', 'Sylveon']"
60,1,0,1,0,2,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,111,87.33333333333333,60,0,1,0,0,1,"['Tornadus', 'Farigiraf', 'Ogerpon-Wellspring', 'Urshifu', 'Glimmora', 'Sylveon']"
61,0,0,0,1,2,1,0,2,1,0,0,1,0,0,0,0,1,3,0,1,136,110.66666666666667,80,1,0,0,0,0,"['Dragonite', 'Chien-Pao', 'Chi-Yu', 'Iron Bundle', 'Whimsicott', 'Urshifu']"
62,0,0,0,0,0,1,0,0,0,1,1,0,3,0,0,1,0,1,1,1,111,70.16666666666667,45,0,0,0,0,1,"['Weezing', 'Gothitelle', 'Ting-Lu', 'Scream Tail', 'Sinistcha', 'Metagross']"
63,0,0,0,0,0,1,0,0,0,1,1,0,3,0,0,1,0,1,1,1,111,70.16666666666667,45,0,0,0,0,1,"['Weezing', 'Gothitelle', 'Ting-Lu', 'Scream Tail', 'Sinistcha', 'Metagross']"
64,0,0,0,0,0,1,0,0,0,1,1,0,3,0,0,1,0,1,1,1,111,70.16666666666667,45,0,0,0,0,1,"['Weezing', 'Gothitelle', 'Ting-Lu', 'Scream Tail', 'Sinistcha', 'Metagross']"
65,1,0,0,1,0,1,1,0,2,1,0,0,1,0,0,2,1,1,0,1,135,79.16666666666667,30,0,0,0,0,1,"['Flutter Mane', 'Incineroar', 'Annihilape', 'Latios', 'Amoonguss', 'Iron Hands']"
66,1,0,0,1,0,1,1,0,2,1,0,0,1,0,0,2,1,1,0,1,135,79.16666666666667,30,0,0,0,0,1,"['Flutter Mane', 'Incineroar', 'Annihilape', 'Latios', 'Amoonguss', 'Iron Hands']"
67,1,0,0,1,0,1,1,0,2,1,0,0,1,0,0,2,1,1,0,1,135,79.16666666666667,30,0,0,0,0,1,"['Flutter Mane', 'Incineroar', 'Annihilape', 'Latios', 'Amoonguss', 'Iron Hands']"
68,1,0,0,1,0,1,1,0,2,1,0,0,1,0,0,2,1,1,0,1,135,79.16666666666667,30,0,0,0,0,1,"['Flutter Mane', 'Incineroar', 'Annihilape', 'Latios', 'Amoonguss', 'Iron Hands']"
