,picked,start_pick,Normal,Fire,Water,Grass,Electric,Ice,Fighting,Poison,Ground,Flying,Psychic,Bug,Rock,Ghost,Dragon,Dark,Steel,Fairy,max_speed,mean_speed,min_speed,ChienPao_Dragonite,Tornadus_Urshifu,FlutterMane_ChiYu,Indeedee_Armarouge,0,my_party
14,1,1,0,1,3,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,136,95.66666666666667,35,0,0,1,0,0,"['Dondozo', 'Tatsugiri', 'Chi-Yu', 'Iron Bundle', 'Flutter Mane', 'Glimmora']"
15,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,2,1,110,89.83333333333333,50,0,0,0,0,1,"['Kingambit', 'Dragonite', 'Slaking', 'Grafaiai', 'Espathra', 'Tinkaton']"
16,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,2,1,110,89.83333333333333,50,0,0,0,0,1,"['Kingambit', 'Dragonite', 'Slaking', 'Grafaiai', 'Espathra', 'Tinkaton']"
17,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,2,1,110,89.83333333333333,50,0,0,0,0,1,"['Kingambit', 'Dragonite', 'Slaking', 'Grafaiai', 'Espathra', 'Tinkaton']"
18,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,2,1,110,89.83333333333333,50,0,0,0,0,1,"['Kingambit', 'Dragonite', 'Slaking', 'Grafaiai', 'Espathra', 'Tinkaton']"
19,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,2,1,110,89.83333333333333,50,0,0,0,0,1,"['Kingambit', 'Dragonite', 'Slaking', 'Grafaiai', 'Espathra', 'Tinkaton']"
20,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,2,1,110,89.83333333333333,50,0,0,0,0,1,"['Kingambit', 'Dragonite', 'Slaking', 'Grafaiai', 'Espathra', 'Tinkaton']"
21,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,2,1,110,89.83333333333333,50,0,0,0,0,1,"['Kingambit', 'Dragonite', 'Slaking', 'Grafaiai', 'Espathra', 'Tinkaton']"
22,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,2,1,110,89.83333333333333,50,0,0,0,0,1,"['Kingambit', 'Dragonite', 'Slaking', 'Grafaiai', 'Espathra', 'Tinkaton']"
23,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,2,1,110,89.83333333333333,50,0,0,0,0,1,"['Kingambit', 'Dragonite', 'Slaking', 'Grafaiai', 'Espathra', 'Tinkaton']"
24,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,2,1,110,89.83333333333333,50,0,0,0,0,1,"['Kingambit', 'Dragonite', 'Slaking', 'Grafaiai', 'Espathra', 'Tinkaton']"
25,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,2,1,110,89.83333333333333,50,0,0,0,0,1,"['Kingambit', 'Dragonite', 'Slaking', 'Grafaiai', 'Espathra', 'Tinkaton']"
26,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,2,1,110,89.83333333333333,50,0,0,0,0,1,"['Kingambit', 'Dragonite', 'Slaking', 'Grafaiai', 'Espathra', 'Tinkaton']"
27,0,0,2,2,0,2,1,0,1,1,0,0,1,0,0,1,0,0,0,0,95,62.5,20,0,0,0,0,0,"['Amoonguss', 'Iron Hands', 'Torkoal', 'Typhlosion-Hisui', 'Girafarig', 'Sawsbuck-Winter']"
28,0,0,2,2,0,2,1,0,1,1,0,0,1,0,0,1,0,0,0,0,95,62.5,20,0,0,0,0,0,"['Amoonguss', 'Iron Hands', 'Torkoal', 'Typhlosion-Hisui', 'Girafarig', 'Sawsbuck-Winter']"
29,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,135,82.0,30,0,0,0,0,0,"['Arcanine', 'Baxcalibur', 'Flutter Mane', 'Palafin', 'Amoonguss', 'Ting-Lu']"
30,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,2,1,0,0,119,83.16666666666667,60,0,0,0,0,0,"['Salamence', 'Weezing', 'Sinistcha-Masterpiece', 'Stonjourner', 'Roaring Moon', 'Glalie']"
31,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,200,97.33333333333333,35,0,0,0,0,0,"['Regieleki', 'Weezing', 'Roaring Moon', 'Slaking', 'Clefairy', 'Sinistcha']"
32,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,135,93.5,50,0,0,0,0,1,"['Ogerpon-Wellspring', 'Iron Hands', 'Scizor', 'Tornadus', 'Flutter Mane', 'Arcanine-Hisui']"
33,1,0,0,2,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,91,64.33333333333333,20,0,0,0,0,0,"['Sableye', 'Iron Hands', 'Arcanine-Hisui', 'Rillaboom', 'Landorus-Therian', 'Torkoal']"
34,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,135,86.33333333333333,30,0,0,0,0,0,"['Amoonguss', 'Landorus-Therian', 'Iron Hands', 'Flutter Mane', 'Heatran', 'Chien-Pao']"
35,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,2,2,0,0,1,136,102.16666666666667,70,0,0,0,0,0,"['Dragonite', 'Garchomp', 'Flutter Mane', 'Sinistcha', 'Iron Bundle', 'Arcanine-Hisui']"
36,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,2,1,0,119,90.33333333333333,45,0,0,0,0,1,"['Ting-Lu', 'Okidogi', 'Roaring Moon', 'Heatran', 'Ogerpon-Wellspring', 'Thundurus']"
37,1,1,1,1,2,1,0,2,1,0,0,0,1,0,0,0,0,2,0,1,136,97.83333333333333,60,0,0,0,0,0,"['Ninetales-Alola', 'Iron Bundle', 'Rillaboom', 'Urshifu', 'Farigiraf', 'Chi-Yu']"
38,0,0,0,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,135,87.16666666666667,35,0,0,1,0,0,"['Dondozo', 'Glimmora', 'Tatsugiri', 'Chi-Yu', 'Flutter Mane', 'Rillaboom']"
39,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,2,0,0,101,71.83333333333333,30,0,0,0,0,0,"['Slaking', 'Sableye', 'Amoonguss', 'Iron Hands', 'Landorus', 'Chi-Yu']"
40,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,2,0,0,101,71.83333333333333,30,0,0,0,0,0,"['Slaking', 'Sableye', 'Amoonguss', 'Iron Hands', 'Landorus', 'Chi-Yu']"
41,0,0,0,1,2,0,0,1,1,0,0,1,0,0,0,0,2,2,1,0,135,81.66666666666667,35,1,0,0,0,1,"['Infernape', 'Dondozo', 'Tatsugiri', 'Dragonite', 'Chien-Pao', 'Kingambit']"
42,0,0,2,0,0,0,1,0,3,1,0,1,1,0,0,0,1,0,0,0,90,56.666666666666664,30,0,0,0,0,0,"['Snorlax', 'Slowking-Galar', 'Flamigo', 'Kommo-o', 'Iron Hands', 'Blissey']"
43,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,136,90.0,60,0,0,0,0,0,"['Ribombee', 'Goodra-Hisui', 'Sinistcha', 'Farigiraf', 'Arcanine-Hisui', 'Iron Bundle']"
44,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,3,135,78.5,35,0,0,0,0,0,"['Grimmsnarl', 'Palafin', 'Clefairy', 'Iron Hands', 'Flutter Mane', 'Landorus-Therian']"
45,1,0,0,0,2,0,2,2,3,1,0,0,0,0,0,0,0,1,0,1,136,87.83333333333333,15,0,0,0,0,0,"['Iron Hands', 'Iron Bundle', 'Urshifu', 'Sneasler', 'Ninetales-Alola', 'Pincurchin']"
46,0,0,2,1,0,1,0,1,0,1,0,0,1,0,1,0,0,2,0,0,135,110.5,90,0,0,0,0,0,"['Slaking', 'Grafaiai', 'Meowscarada', 'Arcanine-Hisui', 'Chien-Pao', 'Espathra']"
47,1,0,1,1,1,0,0,0,0,0,1,1,2,0,0,0,1,1,1,0,126,80.5,50,0,0,0,0,1,"['Talonflame', 'Regidrago', 'Bruxish', 'Kingambit', 'Cresselia', 'Ursaluna']"
48,1,1,0,1,2,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,110,78.66666666666667,35,0,0,0,0,0,"['Dondozo', 'Tatsugiri', 'Ninetales-Alola', 'Glimmora', 'Ogerpon-Hearthflame', 'Iron Hands']"
49,1,1,1,0,1,2,0,0,1,0,1,0,1,0,0,3,0,0,0,1,135,90.33333333333333,52,0,0,0,0,1,"['Sinistcha', 'Cresselia', 'Ursaluna-Bloodmoon', 'Annihilape', 'Flutter Mane', 'Ogerpon-Wellspring']"
50,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,2,0,1,135,79.66666666666667,30,0,0,1,0,0,"['Ting-Lu', 'Gyarados', 'Chi-Yu', 'Amoonguss', 'Flutter Mane', 'Baxcalibur']"
51,0,0,0,2,1,1,0,1,1,0,0,0,0,0,0,1,1,3,1,0,142,106.0,77,0,0,0,0,0,"['Chien-Pao', 'Dragapult', 'Heatran', 'Rillaboom', 'Urshifu', 'Chi-Yu']"
52,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,2,0,1,100,70.5,30,0,0,0,0,1,"['Gothitelle', 'Chi-Yu', 'Baxcalibur', 'Amoonguss', 'Gyarados', 'Grimmsnarl']"
53,0,0,0,1,0,2,0,0,0,0,1,2,0,0,0,1,1,1,0,1,135,108.5,85,0,0,0,0,1,"['Tornadus', 'Ogerpon-Hearthflame', 'Rillaboom', 'Flutter Mane', 'Roaring Moon', 'Landorus-Therian']"
54,1,1,1,0,1,2,0,0,1,0,1,0,1,0,0,3,0,0,0,1,135,90.33333333333333,52,0,0,0,0,1,"['Sinistcha', 'Cresselia', 'Ursaluna-Bloodmoon', 'Annihilape', 'Flutter Mane', 'Ogerpon-Wellspring']"
55,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,2,0,1,100,70.5,30,0,0,0,0,1,"['Gothitelle', 'Chi-Yu', 'Baxcalibur', 'Amoonguss', 'Gyarados', 'Grimmsnarl']"
56,1,1,2,0,0,1,0,0,2,0,1,0,1,0,0,1,1,1,0,0,119,61.0,25,0,0,0,0,0,"['Hariyama', 'Farigiraf', 'Ursaluna-Bloodmoon', 'Decidueye-Hisui', 'Roaring Moon', 'Dusclops']"
57,1,0,2,0,0,1,0,0,2,0,1,0,1,0,0,1,1,1,0,0,119,61.0,25,0,0,0,0,0,"['Hariyama', 'Farigiraf', 'Ursaluna-Bloodmoon', 'Decidueye-Hisui', 'Roaring Moon', 'Dusclops']"
58,1,0,2,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,136,90.5,50,0,0,0,0,0,"['Flutter Mane', 'Ogerpon-Hearthflame', 'Ursaluna-Bloodmoon', 'Oranguru', 'Iron Hands', 'Iron Bundle']"
59,1,1,2,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,136,90.5,50,0,0,0,0,0,"['Flutter Mane', 'Ogerpon-Hearthflame', 'Ursaluna-Bloodmoon', 'Oranguru', 'Iron Hands', 'Iron Bundle']"
60,0,0,1,0,0,0,1,2,0,0,1,1,2,0,0,0,0,1,0,0,200,101.83333333333333,30,0,0,0,0,0,"['Cresselia', 'Oranguru', 'Chien-Pao', 'Landorus', 'Regieleki', 'Glastrier']"
61,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,2,2,1,100,74.0,35,0,0,0,0,1,"['Kingambit', 'Rillaboom', 'Heatran', 'Urshifu', 'Salamence', 'Clefairy']"
62,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,122,100.83333333333333,85,0,0,0,0,0,"['Baxcalibur', 'Rillaboom', 'Iron Valiant', 'Greninja-*', 'Staraptor', 'Pachirisu']"
63,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,122,100.83333333333333,85,0,0,0,0,0,"['Baxcalibur', 'Rillaboom', 'Iron Valiant', 'Greninja-*', 'Staraptor', 'Pachirisu']"
64,1,0,0,1,2,2,1,1,1,0,0,1,0,0,0,2,0,1,0,0,136,97.33333333333333,50,0,0,0,0,0,"['Meowscarada', 'Ceruledge', 'Drifblim', 'Ogerpon-Wellspring', 'Iron Hands', 'Iron Bundle']"
65,1,0,0,1,2,2,1,1,1,0,0,1,0,0,0,2,0,1,0,0,136,97.33333333333333,50,0,0,0,0,0,"['Meowscarada', 'Ceruledge', 'Drifblim', 'Ogerpon-Wellspring', 'Iron Hands', 'Iron Bundle']"
66,1,0,0,1,1,1,0,1,1,0,0,0,0,0,2,1,1,1,0,1,136,98.66666666666667,61,0,0,0,0,0,"['Kommo-o', 'Tyranitar', 'Rillaboom', 'Flutter Mane', 'Arcanine-Hisui', 'Iron Bundle']"
67,1,0,0,1,1,1,0,1,1,0,0,0,0,0,2,1,1,1,0,1,136,98.66666666666667,61,0,0,0,0,0,"['Kommo-o', 'Tyranitar', 'Rillaboom', 'Flutter Mane', 'Arcanine-Hisui', 'Iron Bundle']"
68,1,0,0,1,1,1,0,1,1,0,0,0,0,0,2,1,1,1,0,1,136,98.66666666666667,61,0,0,0,0,0,"['Kommo-o', 'Tyranitar', 'Rillaboom', 'Flutter Mane', 'Arcanine-Hisui', 'Iron Bundle']"
69,0,0,0,0,3,1,0,1,1,0,0,1,0,0,0,0,1,2,0,0,135,90.83333333333333,35,0,1,0,0,1,"['Dondozo', 'Tatsugiri-Stretchy', 'Rillaboom', 'Tornadus', 'Urshifu', 'Chien-Pao']"
70,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,119,83.33333333333333,60,0,0,0,0,2,"['Gothitelle', 'Clefable', 'Empoleon', 'Landorus', 'Arcanine', 'Roaring Moon']"
71,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,119,83.33333333333333,60,0,0,0,0,2,"['Gothitelle', 'Clefable', 'Empoleon', 'Landorus', 'Arcanine', 'Roaring Moon']"
72,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,119,83.33333333333333,60,0,0,0,0,2,"['Gothitelle', 'Clefable', 'Empoleon', 'Landorus', 'Arcanine', 'Roaring Moon']"
73,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,119,83.33333333333333,60,0,0,0,0,2,"['Gothitelle', 'Clefable', 'Empoleon', 'Landorus', 'Arcanine', 'Roaring Moon']"
74,1,0,2,2,1,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,111,97.0,75,0,0,0,1,1,"['Tornadus', 'Arcanine-Hisui', 'Maushold', 'Ogerpon-Wellspring', 'Indeedee-F', 'Armarouge']"
75,1,0,2,2,1,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,111,97.0,75,0,0,0,1,1,"['Tornadus', 'Arcanine-Hisui', 'Maushold', 'Ogerpon-Wellspring', 'Indeedee-F', 'Armarouge']"
76,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,119,83.33333333333333,60,0,0,0,0,2,"['Gothitelle', 'Clefable', 'Empoleon', 'Landorus', 'Arcanine', 'Roaring Moon']"
77,0,0,0,2,1,2,0,0,1,0,0,0,0,0,0,1,0,1,1,0,110,84.66666666666667,50,0,0,0,0,1,"['Rillaboom', 'Ogerpon-Hearthflame', 'Sableye', 'Milotic', 'Heatran', 'Mienshao']"
78,0,0,0,2,1,2,0,0,1,0,0,0,0,0,0,1,0,1,1,0,110,84.66666666666667,50,0,0,0,0,1,"['Rillaboom', 'Ogerpon-Hearthflame', 'Sableye', 'Milotic', 'Heatran', 'Mienshao']"
79,0,0,0,2,1,2,0,0,1,0,0,0,0,0,0,1,0,1,1,0,110,84.66666666666667,50,0,0,0,0,1,"['Rillaboom', 'Ogerpon-Hearthflame', 'Sableye', 'Milotic', 'Heatran', 'Mienshao']"
80,0,0,0,2,1,2,0,0,1,0,0,0,0,0,0,1,0,1,1,0,110,84.66666666666667,50,0,0,0,0,1,"['Rillaboom', 'Ogerpon-Hearthflame', 'Sableye', 'Milotic', 'Heatran', 'Mienshao']"
81,0,0,0,2,1,2,0,0,1,0,0,0,0,0,0,1,0,1,1,0,110,84.66666666666667,50,0,0,0,0,1,"['Rillaboom', 'Ogerpon-Hearthflame', 'Sableye', 'Milotic', 'Heatran', 'Mienshao']"
82,0,0,0,2,1,2,0,0,1,0,0,0,0,0,0,1,0,1,1,0,110,84.66666666666667,50,0,0,0,0,1,"['Rillaboom', 'Ogerpon-Hearthflame', 'Sableye', 'Milotic', 'Heatran', 'Mienshao']"
83,0,0,0,2,1,2,0,0,1,0,0,0,0,0,0,1,0,1,1,0,110,84.66666666666667,50,0,0,0,0,1,"['Rillaboom', 'Ogerpon-Hearthflame', 'Sableye', 'Milotic', 'Heatran', 'Mienshao']"
84,0,0,0,2,1,2,0,0,1,0,0,0,0,0,0,1,0,1,1,0,110,84.66666666666667,50,0,0,0,0,1,"['Rillaboom', 'Ogerpon-Hearthflame', 'Sableye', 'Milotic', 'Heatran', 'Mienshao']"
85,1,0,0,1,2,0,2,1,1,0,0,0,0,0,0,1,1,1,0,1,122,100.16666666666667,86,0,0,0,0,0,"['Baxcalibur', 'Pachirisu', 'Rotom-Wash', 'Greninja-*', 'Typhlosion-Hisui', 'Iron Valiant']"
86,0,0,0,1,2,0,2,1,1,0,0,0,0,0,0,1,1,1,0,1,122,100.16666666666667,86,0,0,0,0,0,"['Baxcalibur', 'Pachirisu', 'Rotom-Wash', 'Greninja-*', 'Typhlosion-Hisui', 'Iron Valiant']"
87,0,0,0,1,2,0,2,1,1,0,0,0,0,0,0,1,1,1,0,1,122,100.16666666666667,86,0,0,0,0,0,"['Baxcalibur', 'Pachirisu', 'Rotom-Wash', 'Greninja-*', 'Typhlosion-Hisui', 'Iron Valiant']"
88,0,0,0,1,2,0,2,1,1,0,0,0,0,0,0,1,1,1,0,1,122,100.16666666666667,86,0,0,0,0,0,"['Baxcalibur', 'Pachirisu', 'Rotom-Wash', 'Greninja-*', 'Typhlosion-Hisui', 'Iron Valiant']"
89,1,0,0,1,2,0,2,1,1,0,0,0,0,0,0,1,1,1,0,1,122,100.16666666666667,86,0,0,0,0,0,"['Baxcalibur', 'Pachirisu', 'Rotom-Wash', 'Greninja-*', 'Typhlosion-Hisui', 'Iron Valiant']"
90,0,0,0,1,2,0,2,1,1,0,0,0,0,0,0,1,1,1,0,1,122,100.16666666666667,86,0,0,0,0,0,"['Baxcalibur', 'Pachirisu', 'Rotom-Wash', 'Greninja-*', 'Typhlosion-Hisui', 'Iron Valiant']"
91,1,1,0,1,2,0,2,1,1,0,0,0,0,0,0,1,1,1,0,1,122,100.16666666666667,86,0,0,0,0,0,"['Baxcalibur', 'Pachirisu', 'Rotom-Wash', 'Greninja-*', 'Typhlosion-Hisui', 'Iron Valiant']"
92,1,1,0,1,2,0,2,1,1,0,0,0,0,0,0,1,1,1,0,1,122,100.16666666666667,86,0,0,0,0,0,"['Baxcalibur', 'Pachirisu', 'Rotom-Wash', 'Greninja-*', 'Typhlosion-Hisui', 'Iron Valiant']"
93,1,0,0,1,2,0,2,1,1,0,0,0,0,0,0,1,1,1,0,1,122,100.16666666666667,86,0,0,0,0,0,"['Baxcalibur', 'Pachirisu', 'Rotom-Wash', 'Greninja-*', 'Typhlosion-Hisui', 'Iron Valiant']"
94,0,0,0,1,2,0,2,1,1,0,0,0,0,0,0,1,1,1,0,1,122,100.16666666666667,86,0,0,0,0,0,"['Baxcalibur', 'Pachirisu', 'Rotom-Wash', 'Greninja-*', 'Typhlosion-Hisui', 'Iron Valiant']"
95,0,0,0,1,2,2,0,0,2,0,0,1,0,0,0,0,1,1,1,1,116,85.66666666666667,20,0,0,0,0,0,"['Lilligant-Hisui', 'Torkoal', 'Walking Wake', 'Whimsicott', 'Urshifu', 'Corviknight']"
96,1,0,0,1,2,1,0,0,1,0,0,1,1,0,0,0,2,2,1,0,111,95.5,60,0,1,0,0,1,"['Latias', 'Urshifu', 'Archaludon', 'Ogerpon-Wellspring', 'Tornadus', 'Incineroar']"
97,0,0,0,2,1,1,1,0,1,1,1,0,0,0,0,0,2,1,0,0,109,85.16666666666667,60,0,0,0,0,0,"['Ninetales', 'Raging Bolt', 'Great Tusk', 'Venusaur', 'Incineroar', 'Walking Wake']"
98,1,1,1,1,1,1,0,0,1,0,0,1,2,0,0,0,1,2,1,0,100,78.66666666666667,60,0,0,0,0,0,"['Salamence', 'Metagross', 'Rillaboom', 'Urshifu', 'Incineroar', 'Farigiraf']"
99,0,0,1,1,1,0,0,0,2,0,0,0,4,0,0,0,0,1,1,1,98,68.16666666666667,20,0,0,0,0,0,"['Gallade', 'Hatterene', 'Indeedee-F', 'Torkoal', 'Iron Crown', 'Urshifu']"
100,0,0,1,1,1,0,2,0,1,0,1,1,1,1,0,0,1,1,0,0,91,63.0,42,0,0,0,0,0,"['Raging Bolt', 'Incineroar', 'Landorus-Therian', 'Farigiraf', 'Araquanid', 'Iron Hands']"
101,0,0,1,1,1,0,2,0,1,0,1,1,1,1,0,0,1,1,0,0,91,63.0,42,0,0,0,0,0,"['Raging Bolt', 'Incineroar', 'Landorus-Therian', 'Farigiraf', 'Araquanid', 'Iron Hands']"
102,0,0,1,1,1,0,2,0,1,0,1,1,1,1,0,0,1,1,0,0,91,63.0,42,0,0,0,0,0,"['Raging Bolt', 'Incineroar', 'Landorus-Therian', 'Farigiraf', 'Araquanid', 'Iron Hands']"
103,0,0,1,1,1,0,2,0,1,0,1,1,1,1,0,0,1,1,0,0,91,63.0,42,0,0,0,0,0,"['Raging Bolt', 'Incineroar', 'Landorus-Therian', 'Farigiraf', 'Araquanid', 'Iron Hands']"
104,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,2,135,96.83333333333333,60,0,0,0,0,1,"['Mamoswine', 'Flutter Mane', 'Tornadus', 'Grimmsnarl', 'Archaludon', 'Ogerpon-Wellspring']"
105,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,2,135,96.83333333333333,60,0,0,0,0,1,"['Mamoswine', 'Flutter Mane', 'Tornadus', 'Grimmsnarl', 'Archaludon', 'Ogerpon-Wellspring']"
106,1,1,2,1,2,0,0,1,1,0,1,0,1,0,0,1,0,2,0,1,136,90.0,52,0,0,0,0,0,"['Flutter Mane', 'Urshifu', 'Ursaluna-Bloodmoon', 'Oranguru', 'Incineroar', 'Iron Bundle']"
107,1,0,0,1,1,2,0,1,1,1,0,1,0,0,0,0,0,1,0,1,135,87.66666666666667,30,0,0,0,0,1,"['Amoonguss', 'Tornadus', 'Ogerpon-Wellspring', 'Blaziken', 'Chien-Pao', 'Sylveon']"
108,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,2,1,2,0,150,87.83333333333333,33,0,0,0,0,0,"['Archaludon', 'Electrode-Hisui', 'Moltres-Galar', 'Bronzong', 'Feraligatr', 'Gouging Fire']"
109,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,2,1,2,0,150,87.83333333333333,33,0,0,0,0,0,"['Archaludon', 'Electrode-Hisui', 'Moltres-Galar', 'Bronzong', 'Feraligatr', 'Gouging Fire']"
110,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,2,1,2,0,150,87.83333333333333,33,0,0,0,0,0,"['Archaludon', 'Electrode-Hisui', 'Moltres-Galar', 'Bronzong', 'Feraligatr', 'Gouging Fire']"
111,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,2,1,2,0,150,87.83333333333333,33,0,0,0,0,0,"['Archaludon', 'Electrode-Hisui', 'Moltres-Galar', 'Bronzong', 'Feraligatr', 'Gouging Fire']"
112,1,0,0,1,0,1,1,0,2,1,0,0,1,0,0,2,1,1,0,1,135,79.16666666666667,30,0,0,0,0,1,"['Flutter Mane', 'Incineroar', 'Annihilape', 'Latios', 'Amoonguss', 'Iron Hands']"
