,picked,start_pick,Normal,Fire,Water,Grass,Electric,Ice,Fighting,Poison,Ground,Flying,Psychic,Bug,Rock,Ghost,Dragon,Dark,Steel,Fairy,max_speed,mean_speed,min_speed,ChienPao_Dragonite,Tornadus_Urshifu,FlutterMane_ChiYu,Indeedee_Armarouge,0,my_party
18,1,0,0,1,1,1,1,0,0,0,1,1,2,0,0,0,2,1,1,0,110,86.0,60,0,0,0,0,0,"['Metagross', 'Latias', 'Incineroar', 'Raging Bolt', 'Landorus-Therian', 'Ogerpon-Wellspring']"
19,1,0,1,1,1,0,0,1,1,0,0,0,2,0,0,1,0,3,1,1,135,101.66666666666667,60,0,0,0,0,0,"['Iron Crown', 'Indeedee-F', 'Urshifu', 'Incineroar', 'Flutter Mane', 'Chien-Pao']"
20,1,0,2,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,2,0,111,96.5,84,0,0,0,0,2,"['Indeedee-F', 'Iron Crown', 'Gholdengo', 'Annihilape', 'Maushold-Four', 'Tornadus']"
21,1,0,0,1,1,0,0,0,1,0,1,2,0,0,0,1,1,2,1,1,135,98.16666666666667,60,0,1,0,0,1,"['Incineroar', 'Flutter Mane', 'Tornadus', 'Landorus', 'Archaludon', 'Urshifu']"
22,0,0,0,1,1,1,0,1,0,0,1,2,0,0,0,0,1,1,1,0,136,96.33333333333333,60,0,0,0,0,1,"['Archaludon', 'Iron Bundle', 'Landorus', 'Incineroar', 'Rillaboom', 'Tornadus']"
23,1,0,0,1,0,3,0,0,0,0,1,2,0,0,0,1,1,0,1,0,111,93.66666666666667,70,0,0,0,0,1,"['Sinistcha', 'Ogerpon-Hearthflame', 'Archaludon', 'Tornadus', 'Landorus', 'Rillaboom']"
24,0,0,0,0,2,3,0,0,1,0,1,1,0,0,0,1,0,1,0,2,135,107.33333333333333,85,0,0,0,0,0,"['Whimsicott', 'Urshifu', 'Ogerpon-Wellspring', 'Flutter Mane', 'Landorus', 'Rillaboom']"
25,0,0,1,1,0,0,0,1,0,0,0,1,2,0,0,1,1,2,1,1,135,105.5,80,1,0,1,0,0,"['Iron Crown', 'Indeedee-F', 'Chi-Yu', 'Flutter Mane', 'Dragonite', 'Chien-Pao']"
26,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,1,1,1,1,1,135,97.66666666666667,60,0,0,0,0,1,"['Tornadus', 'Archaludon', 'Rillaboom', 'Incineroar', 'Flutter Mane', 'Ogerpon-Wellspring']"
27,0,0,0,1,1,1,2,0,0,0,0,1,0,0,1,0,4,0,0,0,111,77.5,35,0,0,0,0,1,"['Hydrapple', 'Raging Bolt', 'Gouging Fire', 'Thundurus', 'Walking Wake', 'Garganacl']"
28,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,3,1,0,1,135,89.66666666666667,20,0,0,0,0,0,"['Torkoal', 'Venusaur', 'Walking Wake', 'Flutter Mane', 'Roaring Moon', 'Raging Bolt']"
29,1,0,0,1,0,2,0,1,0,0,0,0,1,0,0,1,1,3,1,1,135,89.83333333333333,60,0,0,0,0,0,"['Archaludon', 'Sinistcha', 'Incineroar', 'Whimsicott', 'Chien-Pao', 'Malamar']"
30,1,0,2,0,1,1,1,0,1,0,2,2,0,0,0,0,0,0,0,0,111,79.0,50,0,0,0,0,1,"['Porygon2', 'Iron Hands', 'Landorus-Therian', 'Ogerpon-Wellspring', 'Ursaluna-Bloodmoon', 'Tornadus']"
31,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,1,1,200,100.0,60,0,0,0,0,0,"['Florges', 'Rillaboom', 'Dewgong', 'Ogerpon-Hearthflame', 'Goodra-Hisui', 'Regieleki']"
32,0,0,2,0,0,0,0,0,1,1,2,2,3,0,0,0,0,1,0,0,95,76.83333333333333,45,0,0,0,0,1,"['Articuno-Galar', 'Wyrdeer', 'Ting-Lu', 'Okidogi', 'Landorus-Therian', 'Indeedee-F']"
33,0,0,2,0,0,0,0,0,1,1,2,2,3,0,0,0,0,1,0,0,95,76.83333333333333,45,0,0,0,0,1,"['Articuno-Galar', 'Wyrdeer', 'Ting-Lu', 'Okidogi', 'Landorus-Therian', 'Indeedee-F']"
34,1,1,2,0,2,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,111,79.5,40,0,0,0,0,0,"['Maushold', 'Indeedee-F', 'Rhyperior', 'Gholdengo', 'Primarina', 'Urshifu']"
35,1,1,2,0,2,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,111,79.5,40,0,0,0,0,0,"['Maushold', 'Indeedee-F', 'Rhyperior', 'Gholdengo', 'Primarina', 'Urshifu']"
36,1,1,2,0,2,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,111,79.5,40,0,0,0,0,0,"['Maushold', 'Indeedee-F', 'Rhyperior', 'Gholdengo', 'Primarina', 'Urshifu']"
37,1,1,2,0,2,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,111,79.5,40,0,0,0,0,0,"['Maushold', 'Indeedee-F', 'Rhyperior', 'Gholdengo', 'Primarina', 'Urshifu']"
38,1,0,0,1,1,2,1,0,0,1,0,0,0,0,0,1,1,1,0,2,135,99.33333333333333,60,0,0,1,0,0,"['Flutter Mane', 'Chi-Yu', 'Whimsicott', 'Ogerpon-Wellspring', 'Raging Bolt', 'Weezing']"
39,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,135,107.66666666666667,75,0,0,0,0,0,"['Raging Bolt', 'Ogerpon-Wellspring', 'Flutter Mane', 'Chien-Pao', 'Entei', 'Landorus-Therian']"
40,1,0,0,1,1,2,1,0,0,1,0,0,0,0,0,1,1,1,0,2,135,99.33333333333333,60,0,0,1,0,0,"['Flutter Mane', 'Chi-Yu', 'Whimsicott', 'Ogerpon-Wellspring', 'Raging Bolt', 'Weezing']"
41,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,135,107.66666666666667,75,0,0,0,0,0,"['Raging Bolt', 'Ogerpon-Wellspring', 'Flutter Mane', 'Chien-Pao', 'Entei', 'Landorus-Therian']"
42,1,0,0,1,1,2,1,0,0,1,0,0,0,0,0,1,1,1,0,2,135,99.33333333333333,60,0,0,1,0,0,"['Flutter Mane', 'Chi-Yu', 'Whimsicott', 'Ogerpon-Wellspring', 'Raging Bolt', 'Weezing']"
43,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,135,107.66666666666667,75,0,0,0,0,0,"['Raging Bolt', 'Ogerpon-Wellspring', 'Flutter Mane', 'Chien-Pao', 'Entei', 'Landorus-Therian']"
44,0,0,0,1,1,2,0,0,0,1,0,0,1,0,1,1,0,1,0,1,110,69.16666666666667,50,0,0,0,0,1,"['Sinistcha', 'Ogerpon-Cornerstone', 'Azumarill', 'Incineroar', 'Weezing', 'Gothitelle']"
45,0,0,0,1,1,2,0,0,0,1,0,0,1,0,1,1,0,1,0,1,110,69.16666666666667,50,0,0,0,0,1,"['Sinistcha', 'Ogerpon-Cornerstone', 'Azumarill', 'Incineroar', 'Weezing', 'Gothitelle']"
46,0,0,0,1,1,1,0,0,1,0,0,1,2,0,0,0,1,0,1,1,116,99.16666666666667,70,0,0,0,0,1,"['Metagross', 'Latios', 'Tornadus', 'Ogerpon-Hearthflame', 'Iron Valiant', 'Blastoise']"
47,0,0,0,2,1,1,2,2,0,0,1,1,0,0,0,0,0,2,0,0,136,83.0,45,0,0,0,0,1,"['Abomasnow', 'Iron Bundle', 'Ting-Lu', 'Incineroar', 'Rotom-Heat', 'Thundurus']"
48,1,0,0,0,2,1,0,1,1,1,0,1,0,0,0,1,2,1,1,1,135,83.16666666666667,30,0,0,0,0,0,"['Urshifu', 'Archaludon', 'Pelipper', 'Amoonguss', 'Baxcalibur', 'Flutter Mane']"
49,1,0,2,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,136,78.0,50,0,0,0,0,1,"['Kingambit', 'Entei', 'Iron Bundle', 'Ursaluna-Bloodmoon', 'Sinistcha', 'Oranguru']"
50,0,0,2,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,136,78.0,50,0,0,0,0,1,"['Kingambit', 'Entei', 'Iron Bundle', 'Ursaluna-Bloodmoon', 'Sinistcha', 'Oranguru']"
51,1,0,2,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,136,78.0,50,0,0,0,0,1,"['Kingambit', 'Entei', 'Iron Bundle', 'Ursaluna-Bloodmoon', 'Sinistcha', 'Oranguru']"
52,1,0,1,1,1,0,0,0,1,0,1,2,2,0,0,0,0,2,1,0,111,98.66666666666667,85,0,1,0,0,1,"['Iron Crown', 'Indeedee-F', 'Tornadus', 'Urshifu', 'Chi-Yu', 'Landorus']"
53,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,2,135,110.83333333333333,70,0,0,0,0,0,"['Whimsicott', 'Flutter Mane', 'Walking Wake', 'Entei', 'Chien-Pao', 'Metagross']"
54,1,0,1,1,1,0,0,0,1,0,1,2,2,0,0,0,0,2,1,0,111,98.66666666666667,85,0,1,0,0,1,"['Iron Crown', 'Indeedee-F', 'Tornadus', 'Urshifu', 'Chi-Yu', 'Landorus']"
55,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,2,135,110.83333333333333,70,0,0,0,0,0,"['Whimsicott', 'Flutter Mane', 'Walking Wake', 'Entei', 'Chien-Pao', 'Metagross']"
56,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,2,135,110.83333333333333,70,0,0,0,0,0,"['Whimsicott', 'Flutter Mane', 'Walking Wake', 'Entei', 'Chien-Pao', 'Metagross']"
57,0,0,1,1,1,0,0,0,1,0,1,2,2,0,0,0,0,2,1,0,111,98.66666666666667,85,0,1,0,0,1,"['Iron Crown', 'Indeedee-F', 'Tornadus', 'Urshifu', 'Chi-Yu', 'Landorus']"
58,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,2,135,110.83333333333333,70,0,0,0,0,0,"['Whimsicott', 'Flutter Mane', 'Walking Wake', 'Entei', 'Chien-Pao', 'Metagross']"
59,1,0,0,1,0,1,1,0,2,1,0,0,1,0,0,2,1,1,0,1,135,79.16666666666667,30,0,0,0,0,1,"['Flutter Mane', 'Incineroar', 'Annihilape', 'Latios', 'Amoonguss', 'Iron Hands']"
60,1,0,0,1,0,1,1,0,2,1,0,0,1,0,0,2,1,1,0,1,135,79.16666666666667,30,0,0,0,0,1,"['Flutter Mane', 'Incineroar', 'Annihilape', 'Latios', 'Amoonguss', 'Iron Hands']"
61,1,1,1,0,1,0,0,1,1,0,1,2,0,0,0,2,0,0,0,1,136,112.33333333333333,90,0,0,0,0,2,"['Tornadus', 'Landorus-Therian', 'Iron Bundle', 'Flutter Mane', 'Annihilape', 'Maushold-Four']"
62,1,1,1,0,1,0,0,1,1,0,1,2,0,0,0,2,0,0,0,1,136,112.33333333333333,90,0,0,0,0,2,"['Tornadus', 'Landorus-Therian', 'Iron Bundle', 'Flutter Mane', 'Annihilape', 'Maushold-Four']"
63,1,1,1,0,1,0,0,1,1,0,1,2,0,0,0,2,0,0,0,1,136,112.33333333333333,90,0,0,0,0,2,"['Tornadus', 'Landorus-Therian', 'Iron Bundle', 'Flutter Mane', 'Annihilape', 'Maushold-Four']"
64,1,1,1,0,1,0,0,1,1,0,1,2,0,0,0,2,0,0,0,1,136,112.33333333333333,90,0,0,0,0,2,"['Tornadus', 'Landorus-Therian', 'Iron Bundle', 'Flutter Mane', 'Annihilape', 'Maushold-Four']"
65,0,0,1,1,1,2,1,0,0,0,0,0,2,0,0,1,0,0,0,1,135,74.0,15,0,0,0,0,0,"['Flutter Mane', 'Pincurchin', 'Iron Leaves', 'Ogerpon-Wellspring', 'Torkoal', 'Farigiraf']"
66,0,0,1,1,1,2,1,0,0,0,0,0,2,0,0,1,0,0,0,1,135,74.0,15,0,0,0,0,0,"['Flutter Mane', 'Pincurchin', 'Iron Leaves', 'Ogerpon-Wellspring', 'Torkoal', 'Farigiraf']"
67,0,0,1,0,1,0,0,0,1,0,0,1,2,0,0,1,1,1,1,1,135,101.0,80,0,1,0,0,1,"['Tornadus', 'Urshifu', 'Indeedee-F', 'Iron Crown', 'Flutter Mane', 'Regidrago']"
68,0,0,1,1,0,0,0,0,0,1,0,0,2,0,0,1,1,2,0,1,135,96.66666666666667,50,0,0,1,0,0,"['Smeargle', 'Muk-Alola', 'Flutter Mane', 'Latias', 'Chi-Yu', 'Espeon']"
69,0,0,1,1,0,0,0,0,0,1,0,0,2,0,0,1,1,2,0,1,135,96.66666666666667,50,0,0,1,0,0,"['Smeargle', 'Muk-Alola', 'Flutter Mane', 'Latias', 'Chi-Yu', 'Espeon']"
70,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,1,0,1,1,1,135,82.5,30,0,0,0,0,0,"['Bastiodon', 'Flutter Mane', 'Incineroar', 'Ogerpon-Wellspring', 'Rillaboom', 'Smeargle']"
71,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,2,0,0,142,110.0,75,0,1,0,0,1,"['Smeargle', 'Entei', 'Tornadus', 'Dragapult', 'Chien-Pao', 'Urshifu']"
72,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,135,93.33333333333333,20,0,0,0,0,1,"['Flutter Mane', 'Tornadus', 'Walking Wake', 'Iron Hands', 'Chien-Pao', 'Torkoal']"
