,picked,start_pick,Normal,Fire,Water,Grass,Electric,Ice,Fighting,Poison,Ground,Flying,Psychic,Bug,Rock,Ghost,Dragon,Dark,Steel,Fairy,max_speed,mean_speed,min_speed,ChienPao_Dragonite,Tornadus_Urshifu,FlutterMane_ChiYu,Indeedee_Armarouge,0,my_party
26,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,2,1,1,0,1,142,106.16666666666667,30,0,0,0,0,0,"['Palafin', 'Chien-Pao', 'Dragapult', 'Amoonguss', 'Arcanine', 'Flutter Mane']"
27,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,2,1,1,0,1,142,106.16666666666667,30,0,0,0,0,0,"['Palafin', 'Chien-Pao', 'Dragapult', 'Amoonguss', 'Arcanine', 'Flutter Mane']"
28,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,2,1,1,0,1,142,106.16666666666667,30,0,0,0,0,0,"['Palafin', 'Chien-Pao', 'Dragapult', 'Amoonguss', 'Arcanine', 'Flutter Mane']"
29,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,2,1,1,0,1,142,106.16666666666667,30,0,0,0,0,0,"['Palafin', 'Chien-Pao', 'Dragapult', 'Amoonguss', 'Arcanine', 'Flutter Mane']"
30,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,2,0,0,123,83.83333333333333,35,0,0,0,0,0,"['Skeledirge', 'Meowscarada', 'Garganacl', 'Rotom-Wash', 'Murkrow', 'Garchomp']"
31,1,0,0,1,1,0,0,3,1,0,0,0,0,0,0,2,1,1,0,1,136,106.5,87,0,0,0,0,1,"['Chien-Pao', 'Arcanine', 'Iron Bundle', 'Annihilape', 'Mimikyu', 'Baxcalibur']"
32,1,1,0,1,1,0,0,3,1,0,0,0,0,0,0,2,1,1,0,1,136,106.5,87,0,0,0,0,1,"['Chien-Pao', 'Arcanine', 'Iron Bundle', 'Annihilape', 'Mimikyu', 'Baxcalibur']"
33,1,0,0,1,1,0,0,3,1,0,0,0,0,0,0,2,1,1,0,1,136,106.5,87,0,0,0,0,1,"['Chien-Pao', 'Arcanine', 'Iron Bundle', 'Annihilape', 'Mimikyu', 'Baxcalibur']"
34,1,0,0,1,1,0,0,3,1,0,0,0,0,0,0,2,1,1,0,1,136,106.5,87,0,0,0,0,1,"['Chien-Pao', 'Arcanine', 'Iron Bundle', 'Annihilape', 'Mimikyu', 'Baxcalibur']"
35,1,0,0,1,1,0,0,3,1,0,0,0,0,0,0,2,1,1,0,1,136,106.5,87,0,0,0,0,1,"['Chien-Pao', 'Arcanine', 'Iron Bundle', 'Annihilape', 'Mimikyu', 'Baxcalibur']"
36,1,0,0,1,1,0,0,3,1,0,0,0,0,0,0,2,1,1,0,1,136,106.5,87,0,0,0,0,1,"['Chien-Pao', 'Arcanine', 'Iron Bundle', 'Annihilape', 'Mimikyu', 'Baxcalibur']"
37,1,1,0,1,1,0,0,3,1,0,0,0,0,0,0,2,1,1,0,1,136,106.5,87,0,0,0,0,1,"['Chien-Pao', 'Arcanine', 'Iron Bundle', 'Annihilape', 'Mimikyu', 'Baxcalibur']"
38,1,0,0,1,1,0,0,3,1,0,0,0,0,0,0,2,1,1,0,1,136,106.5,87,0,0,0,0,1,"['Chien-Pao', 'Arcanine', 'Iron Bundle', 'Annihilape', 'Mimikyu', 'Baxcalibur']"
39,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,2,1,1,90,65.83333333333333,45,0,0,0,0,1,"['Kingambit', 'Rillaboom', 'Arcanine-Hisui', 'Ting-Lu', 'Clefable', 'Vaporeon']"
40,1,1,0,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,1,2,136,94.0,51,0,0,0,0,1,"['Iron Bundle', 'Ninetales-Alola', 'Annihilape', 'Tropius', 'Heatran', 'Dedenne']"
41,1,1,0,1,1,2,0,0,1,0,1,1,0,0,0,2,0,2,0,1,101,71.83333333333333,50,0,0,0,0,0,"['Azumarill', 'Decidueye-Hisui', 'Chi-Yu', 'Landorus', 'Sableye', 'Sinistcha-Masterpiece']"
42,1,1,2,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,110,84.16666666666667,55,0,0,0,0,2,"['Dudunsparce-*', 'Grafaiai', 'Annihilape', 'Klefki', 'Ogerpon-Wellspring', 'Gothitelle']"
43,1,0,0,1,1,1,1,0,2,1,0,1,0,0,1,1,0,1,1,0,111,77.0,30,0,1,0,0,1,"['Arcanine-Hisui', 'Amoonguss', 'Tornadus', 'Urshifu', 'Iron Hands', 'Gholdengo']"
44,1,1,0,1,0,2,0,0,0,1,0,1,0,0,2,1,0,0,0,1,135,81.0,30,0,0,0,0,1,"['Flutter Mane', 'Tornadus', 'Rillaboom', 'Garganacl', 'Arcanine-Hisui', 'Amoonguss']"
45,1,0,0,1,2,2,1,1,1,0,0,1,0,0,0,2,0,1,0,0,136,97.33333333333333,50,0,0,0,0,0,"['Meowscarada', 'Ceruledge', 'Drifblim', 'Ogerpon-Wellspring', 'Iron Hands', 'Iron Bundle']"
46,1,0,0,1,2,2,1,1,1,0,0,1,0,0,0,2,0,1,0,0,136,97.33333333333333,50,0,0,0,0,0,"['Meowscarada', 'Ceruledge', 'Drifblim', 'Ogerpon-Wellspring', 'Iron Hands', 'Iron Bundle']"
47,1,0,0,1,1,1,2,0,0,0,2,1,1,0,0,0,0,0,1,1,111,73.5,20,0,0,0,0,0,"['Torkoal', 'Magnezone', 'Sandy Shocks', 'Scream Tail', 'Gastrodon-East', 'Jumpluff']"
48,0,0,0,1,1,1,2,0,0,0,2,1,1,0,0,0,0,0,1,1,111,73.5,20,0,0,0,0,0,"['Torkoal', 'Magnezone', 'Sandy Shocks', 'Scream Tail', 'Gastrodon-East', 'Jumpluff']"
49,0,0,0,1,1,1,2,0,0,0,2,1,1,0,0,0,0,0,1,1,111,73.5,20,0,0,0,0,0,"['Torkoal', 'Magnezone', 'Sandy Shocks', 'Scream Tail', 'Gastrodon-East', 'Jumpluff']"
50,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,2,2,81,59.0,33,0,0,0,0,1,"['Porygon2', 'Bronzong', 'Metagross', 'Alcremie', 'Enamorus-Therian', 'Milotic']"
51,1,0,0,0,1,1,3,1,2,0,0,1,1,0,0,1,1,0,0,0,136,94.33333333333333,50,0,0,0,0,2,"['Iron Hands', 'Iron Leaves', 'Raging Bolt', 'Iron Bundle', 'Thundurus', 'Annihilape']"
